#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B21C9E
#Date Time: 2024-03-03 18:45:10.000
#Start: 10 Hz
#Stop: 20000 Hz
#Steps: 1001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 32 
#Channel: Channel 1
#Range: 5.55361 V
#Offset: -0.000184537 V
#Relative: no
#Channel: Channel 2
#Range: 5.63147 V
#Offset: -0.000217631 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Magnitude THD+N (dB),Channel 2 Magnitude (dB),Channel 2 Magnitude THD+N (dB),Channel 2 Phase (deg)
63.40891017857771,-0.1314290104397938,-60.62186044564559,0.07833305298483499,-61.3413400590391,4.843366470591086
63.89271145381472,-0.1312612673129219,-58.43439104935879,0.0784114963030163,-58.78463914459622,4.806398955778327
64.38020406633012,-0.1313474302283504,-59.95082125614022,0.07833256101426878,-60.35615856500425,4.770043102167932
64.87141618052021,-0.131296807320328,-60.66993079257279,0.07855360211146994,-61.24779008278039,4.734966370662388
65.36637617567202,-0.1313060400706131,-59.2132830823702,0.07870813471238564,-59.6570782440909,4.700262075545847
65.86511264760242,-0.1309641061702368,-59.61428853593795,0.07870315261789342,-59.95062769141215,4.662910682304098
66.36765441031046,-0.1311243638878772,-60.50241118632403,0.07909764552106388,-61.20535172603296,4.629298115084453
66.87403049764227,-0.131336086842372,-60.69715490733625,0.0791988565838902,-61.41702871131485,4.59406532028876
67.38427016496789,-0.1312942846634386,-60.86106123689654,0.07931370904521347,-61.41144983683198,4.559414727363887
67.89840289087215,-0.131154570773895,-58.16161301637663,0.07956537604916847,-58.62677543729281,4.524523587776489
68.41645837885713,-0.1312255498520682,-60.6111026750579,0.07971322216039101,-61.18317135855754,4.491270743185531
68.93846655905887,-0.1312984889496908,-58.5910525155372,0.07999168865234606,-59.04633857358471,4.457078613034273
69.46445758997598,-0.13133352162318,-60.61379866050513,0.08010860784450075,-61.46158401773696,4.42409206736879
69.9944618602123,-0.1312703011378714,-60.52029513526947,0.08005183777216819,-61.25445261859589,4.391116139305549
70.52850999023272,-0.1312741973415734,-59.11846662547276,0.08002641369802474,-59.64458437683063,4.357903499183628
71.06663283413184,-0.1313562399939658,-60.66743884271443,0.08040302646413712,-61.32088723148742,4.324925189308544
71.60886148141702,-0.1312514941290466,-60.57573597278326,0.08037797094198826,-61.24420521848231,4.292584562694053
72.15522725880399,-0.1312743156711533,-58.71821416744339,0.08063554770685619,-59.19747295396689,4.260461981521722
72.70576173202733,-0.1312130969539068,-60.73010944121535,0.08096619342503236,-61.2874425773179,4.229592215843063
73.26049670766363,-0.1312738831814979,-60.28706500092888,0.08100101656830183,-61.25116659366466,4.197170765103976
73.81946423496926,-0.1311925637012615,-60.50642908317833,0.08093339797537008,-61.31641080649615,4.166065683132977
74.38269660773223,-0.1312908005357052,-59.54393694051308,0.08143021794349681,-59.95810968951949,4.133726913988035
74.95022636613747,-0.1310452604082865,-60.74667927831649,0.08144694002538816,-61.40017419666706,4.102699457058009
75.52208629864732,-0.1312734181875829,-58.73041588610476,0.08163701249743603,-59.17538406262818,4.072290962616599
76.09830944389533,-0.1310452188413075,-60.71183789642036,0.08154203346334818,-61.62695577647099,4.041744021340278
76.67892909259535,-0.1311550038655231,-60.42466378621327,0.08172905223258502,-61.18077626983287,4.011188312580451
77.26397878946497,-0.1312119097231321,-60.49833612612027,0.08190647238728141,-61.22722828344759,3.980687620095271
77.85349233516311,-0.1312775892943998,-58.16161601348169,0.08229037688332716,-58.62192242026842,3.952249059084547
78.44750378824334,-0.1313855100175606,-60.63784737158035,0.08233421157770221,-61.2749272096333,3.921374996122012
79.04604746712104,-0.1312548315590316,-60.58147354793509,0.08234051115833016,-61.48922860652392,3.891205372052234
79.6491579520567,-0.1313131995456557,-60.65033205362057,0.08245344214465671,-61.29683276061221,3.86312825409248
80.25687008715315,-0.1313930083115019,-60.67925170997589,0.08233893613671123,-61.26706799570239,3.832987833163244
80.86921898236903,-0.1313348521052299,-59.89410433448835,0.08246745051008894,-60.61546349509628,3.80440946250804
81.48624001554734,-0.1313215187822888,-60.36704599157329,0.0824804357022596,-61.00326734980635,3.775856248585548
82.1079688344588,-0.1313370679851639,-59.90032481600761,0.08261434901831541,-60.31867778563619,3.746462373956746
82.73444135886211,-0.1312168984516856,-60.60998003978633,0.08279760660263258,-61.35962062373925,3.718636838374906
83.36569378257843,-0.1312321064538277,-60.41483533638284,0.08298640626055126,-61.05730199561471,3.690397134657971
84.00176257558319,-0.13120926808579,-59.89109838464994,0.08268243557073827,-60.55425002140495,3.662424290743218
84.64268448611239,-0.1311059461518113,-60.6149581662085,0.08286860863115821,-61.51043328058869,3.634838646480311
85.28849654278606,-0.1312205603167453,-60.4973302580181,0.08316318422605951,-61.19571064727904,3.608297528601071
85.93923605674775,-0.1311960445889576,-60.45999489578615,0.08307205891127357,-61.45482592970072,3.580080732992137
86.59494062381977,-0.1310517226097963,-60.44277710491463,0.08301421124896702,-61.3911444811493,3.553317898192176
87.25564812667527,-0.1309744357239468,-60.34708227385845,0.08294446067958039,-61.38481741855574,3.527038711374807
87.92139673702725,-0.1311690188819348,-60.48041933108952,0.08302375514579122,-61.3211303153919,3.500307763516567
88.59222491783335,-0.1309088500964396,-60.42214107131736,0.08301936136456022,-61.15509597441771,3.473439188755378
89.26817142551867,-0.1310846076264903,-60.62035160784372,0.08315200657644731,-61.40338688343298,3.447750312323372
89.94927531221386,-0.1312591108217404,-60.75228709678442,0.08323661338905816,-61.31276090835336,3.420880995453913
90.63557592801293,-0.1311603074818128,-60.53749730954514,0.08341356528032751,-61.47891516447834,3.395616024525566
91.32711292324456,-0.131109773129021,-60.3422216838792,0.08343498350301363,-61.40038177747142,3.370134751603622
92.02392625076519,-0.1309581250389469,-60.44044973639173,0.08352046691582113,-61.26508413293391,3.343654013087651
92.72605616826498,-0.1313881285423278,-60.32824826134015,0.08380810686610235,-60.97942334606983,3.319685731382108
93.43354324059548,-0.1311899940751223,-60.50755534735466,0.08398363171334537,-61.56740076476544,3.293844167998351
94.14642834211207,-0.1311598523064679,-60.60209834181963,0.0843326906906178,-61.4015975837308,3.269527250430755
94.86475265903618,-0.1311627777036768,-60.69746744886243,0.08417394610977348,-61.33763849824798,3.244613034411799
95.58855769183408,-0.1312141093420944,-60.80879201469712,0.08405338762402412,-61.50270753410742,3.22018585367465
96.31788525761529,-0.1312687510814828,-60.3940525676821,0.08418641279262117,-61.01078996978364,3.195699943949577
97.05277749254773,-0.131039692446066,-60.41051329763874,0.08390031960646237,-61.44585141662394,3.171492434361937
97.79327685429291,-0.1315306921245391,-60.5941688144047,0.0842797857615213,-61.53914678952452,3.14752867910466
98.53942612445803,-0.131144315651304,-60.64430207900145,0.08444736519392096,-61.58059445301977,3.124614067422272
99.29126841106863,-0.1312524924359594,-60.55003927318958,0.08457854058821482,-61.30590385889021,3.101102262729839
100.0488471510577,-0.1313395598243563,-60.43978366167523,0.08482839867602114,-61.22895441764702,3.077592018345911
100.8122061127772,-0.131564080789228,-60.37552860930522,0.08512180901597469,-61.19246091417463,3.053533148968199
101.5813893985245,-0.1312713015155583,-59.96998698499912,0.08522449623651904,-60.89580047458752,3.030728427792049
102.3564414470924,-0.1314303220948273,-60.34438732209204,0.08508392381203407,-61.47372104942518,3.008276933167735
103.1374070363347,-0.1315842536542424,-60.5767424361235,0.08518380511294843,-61.55970786389625,2.98495748802015
103.9243312857548,-0.1315006055588647,-60.34772603045363,0.08506158307500655,-61.35568518666687,2.962135730723972
104.7172596591112,-0.1314453760126043,-59.18979872897998,0.08530493525415175,-59.75024378873653,2.939484488633809
105.516237967045,-0.1314747198923998,-60.21072413252006,0.08517366616545971,-60.98293935672211,2.91763043831898
106.321312369726,-0.1314140148604874,-60.07218272152294,0.08541251929592708,-60.96269114983933,2.895756707843837
107.1325293795198,-0.1312220053390458,-60.39716524538879,0.08532619415404272,-61.35124829538938,2.874818150962746
107.9499358636749,-0.1313368614430776,-60.23591913068196,0.08550939871505581,-61.20587495718907,2.85297424870086
108.7735790470307,-0.1313957478704075,-60.5409372111366,0.08555102264451034,-61.61865776219614,2.830199825018525
109.6035065147452,-0.1313406516941041,-60.22784304276151,0.08541548277026509,-61.15143412633265,2.809266457782954
110.4397662150454,-0.1314808809276042,-59.23096038965298,0.08555696528445828,-59.87817422339118,2.788144410384845
111.2824064619954,-0.1313663834272715,-60.53470370473099,0.08568703579685111,-61.41591028892765,2.765840207388223
112.1314759382905,-0.1314425335339429,-60.48400874466956,0.08553241192319061,-61.28747392637707,2.745290210203841
112.987023698067,-0.1314526458927369,-60.55663651554396,0.08552075084402447,-61.29805384864224,2.723678626352189
113.8490991697384,-0.1315286687526154,-60.41906355027317,0.08556549250352757,-61.41891185793131,2.70442397809056
114.7177521588496,-0.1314291817912972,-60.39577804960604,0.08541487887256483,-61.36289441969303,2.682691613822769
115.5930328509554,-0.1316543221096614,-59.58083750687486,0.08546161227260465,-60.56417783127501,2.663718924164115
116.4749918145191,-0.131382137320576,-58.57242874450004,0.08534163903061413,-59.09364126856131,2.64347470060644
117.363680003835,-0.1316093281435776,-58.95756426515785,0.08562453807528214,-59.30841769965305,2.623519774744203
118.2591487619709,-0.1315140736023384,-57.96895269675453,0.08563879252219021,-58.63550912830789,2.603971220012816
119.1614498237359,-0.1313816443445612,-60.27274533332249,0.08556881101670974,-61.39381638255348,2.583395937230335
120.0706353186679,-0.1313836815865174,-60.62805535262206,0.08610704455786378,-61.53908940071076,2.565255652765096
120.9867577740468,-0.131282039685318,-60.50101767895243,0.0861557258060589,-61.05430391824191,2.543961068800641
121.9098701179276,-0.1312485084531169,-60.40597539780141,0.08624696933578431,-61.21243626998083,2.524838600045776
122.8400256821999,-0.1315751516202783,-60.14822824023309,0.08632022058740337,-61.38060047021717,2.505955662937431
123.7772782056673,-0.131600524732121,-60.36904365710056,0.08677889480051963,-61.49028491192173,2.486158681074571
124.7216818371543,-0.1313551855542026,-60.4107905987125,0.08630515501714404,-61.34082610958654,2.467540300192411
125.6732911386323,-0.1313542517857282,-60.17450396012799,0.08641769603812176,-61.32955827549161,2.449600903490101
126.632161088374,-0.1311847633483547,-58.19887725140971,0.08630365728110696,-58.73093190726195,2.430657904772787
127.5983470841281,-0.1311813327933373,-59.57126511162883,0.08617933889491301,-60.4979768752774,2.412444081622162
128.5719049463211,-0.1313512828724177,-60.21828157925657,0.08626035353497422,-61.34158529856499,2.394815181310861
129.5528909212811,-0.1315725836141429,-60.15181806499428,0.08639617067412969,-61.17998883367996,2.375238793320428
130.5413616844884,-0.1315511643100186,-59.24135863534666,0.08658511729131033,-60.30202218947483,2.358068403067485
131.5373743438491,-0.1312968312750998,-60.10302750436274,0.0863073683149717,-61.38468901645496,2.339456412601066
132.5409864429952,-0.1314927399855473,-60.24563338137917,0.08668664051436717,-61.37647584626852,2.322050808254538
133.5522559646082,-0.131362849211099,-60.34964896852182,0.08645563324466582,-61.30203160351847,2.304263885946341
134.5712413337701,-0.1312878432920788,-60.25026464274607,0.08636538192972149,-61.23236900139616,2.286577385527572
135.5980014213373,-0.1315468441158396,-58.80931540329,0.08669285624758008,-59.39222609632495,2.268768656641846
136.632595547344,-0.1314519973781245,-60.47370451717853,0.08648008288747278,-61.63466330665956,2.250742499221971
137.675083484427,-0.1316352904444029,-58.64031328036422,0.08656839577448268,-59.30943577850141,2.235079752417278
138.7255254612809,-0.1313827251366523,-59.78552462029361,0.08648037613001891,-60.91589967939004,2.216621298430979
139.7839821661364,-0.1315301664865361,-58.23577066137946,0.08659625972770199,-58.71974110600662,2.200399831732199
140.8505147502673,-0.1315231022229687,-60.34713560099641,0.08649987869686959,-61.11975471797248,2.183131111056298
141.9251848315235,-0.1314906435465662,-60.18600829663907,0.08652861279833229,-61.20286028823244,2.167577601573186
143.00805449789,-0.1312807529899318,-60.25549329184288,0.08614842607256293,-61.08660803678773,2.151135758245019
144.0991863110752,-0.1310227025696966,-60.39565690149886,0.08648859262019219,-61.17282716959593,2.132620010115829
145.1986433101243,-0.1312956695611801,-60.22358753807296,0.08646855501015251,-61.34630835221319,2.117663459167602
146.3064890150622,-0.1313495942255515,-59.87088277641219,0.08669855920466835,-61.02775570476951,2.101789232236669
147.4227874305624,-0.1313854588959233,-60.3639954872277,0.08683182938897042,-61.03707877278371,2.085443009580018
148.5476030496455,-0.1314893704085749,-60.49169111571275,0.08660686545671575,-61.35693695989822,2.069851737537633
149.6810008574051,-0.1313388500059984,-57.98220468528901,0.08642595536341476,-58.59917281984369,2.052061095200202
150.8230463347619,-0.1311131435711471,-59.20092336242669,0.08632604592319627,-59.91688566931443,2.03857250713132
151.9738054622472,-0.1314501608019875,-60.15569880658221,0.08673302933652655,-61.4183998246986,2.023012536959953
153.1333447238145,-0.1314216873300763,-60.27001282988725,0.08639732465294006,-61.24012984059369,2.006879629657234
154.3017311106811,-0.1312631185854815,-60.03900537162828,0.0866687599408088,-61.2176823560793,1.991086983061933
155.4790321251978,-0.1312910899454678,-60.1847488003579,0.08662688430388392,-61.28220408291442,1.975699403307246
156.6653157847488,-0.1316769082978393,-58.28318604174325,0.08683672184243357,-59.00003547854156,1.961257597484916
157.8606506256823,-0.1316722083351929,-59.53364096480151,0.08656856559674916,-60.25636706018872,1.9456848313705
159.0651057072688,-0.1314282137848355,-59.77630920271451,0.08659200049064897,-60.91876499792165,1.931055574380025
160.278750615692,-0.131977491065779,-60.15947316793221,0.08692230847582325,-61.1190289057255,1.916858352003885
161.5016554680682,-0.1315809456066609,-60.1663321111488,0.08636822032109291,-60.99799829162833,1.901164256311688
162.733890916498,-0.1314722612153362,-60.30975050115363,0.08631335986775443,-61.22993508438368,1.887624842785897
163.9755281521478,-0.1315094249325553,-60.26596312929929,0.08653033891814324,-61.48402407964051,1.872847990157695
165.2266389093623,-0.1313551002861028,-60.22867946053242,0.08636279619873323,-60.89389090771562,1.857225906581633
166.4872954698103,-0.1314271187270224,-60.24803562322865,0.08645480428277801,-61.06564520899532,1.844774305990228
167.757570666659,-0.1314190234645685,-60.07384460331657,0.08660579217334807,-61.3654053516995,1.829637003886702
169.0375378887833,-0.1314881121079677,-60.18284119073819,0.08652652306131031,-60.97073251145835,1.815700532207856
170.3272710850045,-0.1317068939035545,-57.78423476141808,0.08650123563538503,-58.28873529605438,1.801500457094534
171.6268447683638,-0.1315756104672215,-59.80327853299787,0.08650894122003304,-60.41801739563156,1.787807349851391
172.9363340204264,-0.1316512011057044,-60.50575919175023,0.08699161392669137,-61.11967758546227,1.774503163841871
174.2558144956193,-0.1316291586552731,-60.11535559249748,0.08689230796170913,-61.2016640192723,1.760037765804697
175.585362425603,-0.131599349854751,-57.97801077664131,0.08723400853019898,-58.64890079842233,1.746577084961302
176.9250546236745,-0.1313807757263039,-60.41771071132247,0.08690573305066,-61.33166675912531,1.733493370931868
178.2749684892063,-0.1317371510059843,-60.14294983512882,0.0869527141618097,-60.96618637072852,1.720082099016963
179.6351820121167,-0.1314883601878789,-59.97567500323809,0.08716338589723216,-60.99198751457788,1.707296122991494
181.0057737773773,-0.131414256533249,-60.12945427006736,0.08724422325868723,-60.81344098648258,1.692752223211286
182.3868229695514,-0.1313368404094116,-58.44931997687525,0.08660026961964419,-58.86465685786905,1.680408934727836
183.7784093773699,-0.1313706792388122,-59.72539925212132,0.08639129748522817,-60.88885052936202,1.667318529060879
185.1806133983413,-0.1312919139342996,-60.08131158876439,0.08601456762587886,-60.88564175032624,1.654932340264665
186.593516043395,-0.1315354859375998,-60.10718943882195,0.08638521426283365,-60.60302455884523,1.640680316959944
188.0171989415638,-0.1318472290690318,-60.54261012032867,0.08629056314052454,-61.40199640140641,1.629492192358185
189.451744344698,-0.1313508637148771,-60.2369055335873,0.08696820670311411,-60.72947543094244,1.616684546134366
190.8972351322184,-0.1314103704690074,-60.22629201080335,0.08669232472983236,-61.14935198560006,1.604288595348038
192.3537548159047,-0.1315769477845363,-59.97228159215264,0.08659291698506628,-60.80464566653676,1.591141850663149
193.8213875447195,-0.131573395455707,-59.97766834715613,0.08670261729065731,-60.94545197359827,1.579648396953743
195.3002181096711,-0.1313874565617081,-60.5014584085997,0.08655476695291849,-60.95690691975121,1.5687905509335
196.7903319487109,-0.1316254367948291,-60.45710061132161,0.08658029682994028,-61.34675648297224,1.554314299035184
198.2918151516705,-0.1315702347944532,-60.23231374171478,0.08638806173890826,-61.21354830666954,1.542651306137472
199.804754465235,-0.1317133066237233,-60.00928087351454,0.08624542263009571,-60.84783965380097,1.530994377460615
201.3292372979545,-0.131500270428851,-58.39894898551691,0.08618297956356227,-58.69745268993866,1.518770859991307
202.865351725295,-0.1317634294236762,-57.7852831058913,0.08658523792942678,-58.19424545716327,1.506194289156554
204.4131864947257,-0.1318067374230436,-60.07867308557971,0.08693869248194724,-60.77467730589048,1.496297888523543
205.9728310308469,-0.1316955322549077,-60.18482186871783,0.08690709014602471,-60.61566437041783,1.483905729443435
207.5443754405563,-0.1315920952782569,-59.96211939000442,0.08666869070296764,-61.06535223940222,1.472715310386349
209.1279105182548,-0.1313041462338469,-60.01212672661826,0.08645950010868307,-60.71949473711133,1.461370241240274
210.7235277510924,-0.1317499795524192,-60.00307855953852,0.08701183865907075,-60.58747107114561,1.449834993513136
212.3313193242531,-0.1315979278809692,-60.12373787665692,0.08669833683170362,-60.75881431410993,1.439073835634673
213.9513781262816,-0.1315711753644778,-59.76360789020844,0.08635527867654977,-60.49911786718125,1.42654305187375
215.5837977544491,-0.1318490000906974,-60.30934799762393,0.08669038321980291,-60.7840862596294,1.416386040397583
217.2286725201612,-0.1316678105306461,-58.91558470021959,0.08633433577443854,-59.68076215933826,1.405431051244989
218.8860974544066,-0.1318400331888026,-58.38346860124392,0.0867059440308027,-59.17694776695348,1.394138110045787
220.5561683132474,-0.1317623847962606,-60.07440807357988,0.08665214191642456,-60.8345341687607,1.383734810549043
222.2389815833512,-0.1320225485706091,-59.98263114393317,0.08661113024057512,-60.76256723856517,1.373632974143987
223.9346344875663,-0.1319134037073944,-60.46395797180931,0.08678103718046858,-60.96429338550669,1.362459802662897
225.6432249905366,-0.1318510625348065,-60.33734489753122,0.08675799517325739,-61.02394147802486,1.351380825398223
227.3648518043643,-0.1318696263009763,-60.22594573734163,0.08689146287409738,-61.08084431460395,1.339585708121902
229.0996143943099,-0.1319267694553364,-59.70799532412407,0.08650652922107863,-60.53930327891415,1.329292855194652
230.8476129845418,-0.1319052668206085,-59.99809996945216,0.08645080888208533,-60.59140913025652,1.32027244075789
232.6089485639233,-0.1317079083743108,-60.1695157676787,0.08634701791529838,-60.68840022727422,1.309339290311243
234.3837228918506,-0.1319477378938775,-59.84081626074796,0.08641602223273109,-60.55921327679395,1.300144857844543
236.1720385041284,-0.131784623581176,-59.97226468022572,0.08668733710051527,-60.64083510553199,1.289659719614704
237.973998718897,-0.131685008264837,-59.96495919114284,0.08683439867769305,-60.45261460707813,1.278302967724215
239.7897076425988,-0.1315910847840242,-59.88344601847462,0.08707160228370603,-60.52040917562648,1.270250832366798
241.6192701759952,-0.1313015415161619,-59.76631210302011,0.08684415147157286,-60.6028028484217,1.25955373197462
243.4627920202244,-0.131762758985346,-60.20794282523554,0.08705496306352029,-60.76022311819294,1.249157330318781
245.3203796829116,-0.1317044295926381,-60.23607900583006,0.08677085330914756,-60.93522916941467,1.240004553588108
247.1921404843189,-0.1317519530482718,-58.11717399346403,0.08702596225260104,-58.58077357676834,1.229819483826418
249.0781825635486,-0.1317013797296341,-57.73998953536015,0.08703511244956268,-57.89813313180868,1.220633539421897
250.9786148847884,-0.1314663537487111,-59.32246803178587,0.08716584528030856,-60.32844731094879,1.211516553787249
252.8935472436089,-0.1315968414649754,-60.25396731834616,0.08690237687307213,-60.72199492926487,1.201996321321076
254.8230902733043,-0.1320626226879923,-57.87072028973555,0.08716727905364643,-58.43347737763399,1.192714134998894
256.7673554512876,-0.13208260122,-59.95938967148078,0.08692516502335601,-60.90237357109588,1.182521755217067
258.7264551055272,-0.131912270814781,-59.69476422547594,0.08690665818521846,-60.52808537440104,1.173906444008139
260.7005024210402,-0.1316263307772098,-57.87841082999211,0.08698962287679073,-58.27558025739851,1.166017215340275
262.6896114464282,-0.131682553497282,-60.01852796969273,0.08692476909473805,-60.66324746866485,1.155207774574137
264.6938971004694,-0.1314990811983207,-57.66126087632435,0.08669017348505464,-57.90222808730878,1.145196457180546
266.7134751787554,-0.1315706334159501,-59.83379553040191,0.08658694942369283,-60.3897542288322,1.137664820699968
268.7484623603833,-0.1314358153670465,-59.86020027033406,0.08646204239610759,-60.65480279132213,1.127458545677854
270.7989762146942,-0.1317525187907096,-58.93561216506684,0.08698345547331855,-60.47231121226603,1.119360918105258
272.8651352080691,-0.1316587894732096,-60.26570668774475,0.08670283503301414,-60.66091263086207,1.110890451223554
274.9470587107692,-0.1319615038462154,-57.86265548789909,0.08670821668690781,-58.467984998354,1.100732898966399
277.044867003836,-0.1317546544018018,-59.64964381033223,0.0865803005200167,-60.38061307400501,1.093470747522275
279.1586812860377,-0.1316507007481255,-59.75098282987975,0.08650243421136303,-60.43816236878521,1.08314871448583
281.2886236808735,-0.1320885406806803,-59.55591550511824,0.08656333215588273,-60.15542071887931,1.074406045568139
283.4348172436268,-0.1316044182231132,-59.89747929611706,0.08638323694665903,-60.68199955562072,1.068598384264035
285.5973859684775,-0.1316363668654027,-59.9714649396691,0.08619723156871816,-60.67886628444474,1.058259922334628
287.7764547956622,-0.1316860145268539,-58.00307922222355,0.0862264193049361,-58.84950956392385,1.049560204524226
289.9721496186965,-0.1315531669649494,-59.73148311156323,0.08591525215818684,-60.26858762645958,1.041921423617424
292.1845972916441,-0.1316654295810046,-59.85195146943948,0.08589875559272984,-60.49247535482316,1.034115448302771
294.4139256364497,-0.1318619341131324,-59.7277019495863,0.0858018512607745,-60.69325346673823,1.024751957386286
296.6602634503199,-0.1316530429663288,-60.26877856858985,0.08568135159065937,-61.03590535270853,1.01680422888785
298.9237405131685,-0.1317370098212639,-59.89079460632412,0.08581812827278641,-60.52526229904389,1.008879732035808
301.2044875951099,-0.1317095460068614,-59.73525488411309,0.08570319728631523,-60.41866936233532,1.001235256357262
303.5026364640189,-0.1315115512428472,-60.1937357056428,0.08583566787781893,-60.53565328205053,0.9929693393306138
305.8183198931388,-0.1318225600120816,-59.52052415602708,0.08573598851956811,-60.16407171453978,0.9838767245539941
308.1516716687564,-0.1319961499162098,-59.80275151157022,0.085835922012802,-60.56908505591917,0.9771185091817074
310.5028265979279,-0.1315285387357868,-57.96660995854428,0.08542914029597247,-58.42477630532532,0.9674233588114021
312.8719205162706,-0.1315552430713753,-59.59785040875811,0.08545304591130952,-60.45127683619359,0.9603065860453057
315.2590902958065,-0.1319942183407223,-59.47425136193851,0.08517530276368633,-60.41559099513418,0.9532140469002002
317.6644738528752,-0.1316831694021045,-59.70750171312849,0.08490157704958005,-60.54217583919056,0.945997871524014
320.0882101560965,-0.1316689908173036,-59.93276384402247,0.08517865094215885,-60.92455892107048,0.9376446593403784
322.5304392344033,-0.1316861580909406,-60.0660224331986,0.08487307354465401,-60.69609216037931,0.9294726499559829
324.991302185129,-0.1317394262407763,-58.54014639102179,0.08473471612238651,-59.24852192658896,0.9214834087180748
327.4709411821614,-0.1319136843447321,-59.65069586412201,0.08464643578040432,-60.58317313193245,0.9160997845263807
329.9694994841539,-0.1319145890113949,-59.97555594569903,0.0847223880158878,-60.93223458785503,0.9068795583227427
332.4871214428059,-0.1319031820017746,-59.74666794154147,0.08461811974776404,-60.60674678096817,0.8999260418440826
335.023952511198,-0.1317351871218271,-59.83619716405353,0.0844391424146544,-60.89574624425033,0.8924910622001221
337.5801392522004,-0.1317475881163019,-59.63700195187464,0.08451587985949507,-60.61821794767037,0.886284407633525
340.1558293469353,-0.1314705150400682,-59.96124815390036,0.08419334747792392,-60.97232686142944,0.8781536088511075
342.7511716033138,-0.1316714072784331,-59.28325611577349,0.08445168766688024,-60.80929616801404,0.870943987722427
345.3663159646291,-0.1319127743200119,-60.00678523577417,0.08403628442720455,-60.61336325618772,0.8643864777618546
348.001413518223,-0.131494986976165,-59.66199851167423,0.08401858373455964,-60.61009248153969,0.8570350710762114
350.6566165042107,-0.1320006757057056,-58.00453241480269,0.08406712087343624,-59.21692448062231,0.8507621799990375
353.3320783242808,-0.1317002221117397,-57.78117723236458,0.08376256447750419,-58.26617890260358,0.841915600137952
356.0279535505546,-0.1316845688387457,-59.78693387129085,0.08381442146321499,-60.63766123777167,0.8362208457540419
358.7443979345173,-0.1318649035761224,-59.55813401935963,0.08369767833793468,-60.8951797160973,0.8290221795359685
361.4815684160169,-0.1319318064867809,-58.72449544659418,0.08350017307251696,-60.88021110681667,0.8219790677367769
364.2396231323308,-0.1318414667343799,-60.10365611827211,0.08365776983963993,-61.07552070177027,0.8145139126515346
367.0187214273022,-0.1319396001448082,-58.16340019792192,0.08383024337208757,-59.20527186756306,0.8081701807875277
369.8190238605458,-0.1322874662705266,-58.26472310800816,0.08373954798092274,-58.41578970627124,0.8018354069398015
372.6406922167241,-0.1314603853503316,-59.47200934347867,0.08329959849304575,-60.35461498986269,0.7947342237123962
375.4838895148947,-0.1319078894515604,-59.9756155164221,0.08340576999349836,-61.01604766645687,0.7873570084152561
378.3487800179275,-0.1317412343257999,-59.69605644464239,0.08297802512996068,-60.56885179137239,0.7814740511228706
381.2355292419962,-0.1314862392453203,-59.36983889773678,0.08291885630659969,-60.78408192726405,0.775872310124214
384.1443039661398,-0.1315656211530474,-59.99537601801965,0.08288578713874489,-60.9102176314278,0.7706114611723649
387.0752722418988,-0.1318685518247531,-59.49183806223169,0.08316430946536363,-60.94610407077168,0.7628276313608353
390.0286034030236,-0.1318581304380626,-59.76870050627675,0.08281561280527694,-60.75201105107751,0.7554340258743082
393.0044680752578,-0.1317021394907079,-59.7523742109854,0.08213827981964293,-60.82965415736486,0.7491839879430131
396.0030381861964,-0.1315945925775379,-59.47703547456092,0.08227981681409824,-60.73035574247132,0.7424608844891338
399.0244869752176,-0.1317080296396113,-59.60180008696646,0.08194971972793288,-60.67238484867444,0.737048003096703
402.0689890034931,-0.1316215140683834,-59.68776639410882,0.08178530810056872,-60.53247799656408,0.7300568983518758
405.1367201640717,-0.1319982759905235,-59.5376930242596,0.08190793543774053,-60.68704779152248,0.7256286761142974
408.2278576920424,-0.1317259191237582,-58.23815871645585,0.08173322826729126,-59.71939598719766,0.7176378676914794
411.3425801747735,-0.1316849891101414,-60.10212367584242,0.08104018967619334,-61.26679627501608,0.7119823522075137
414.4810675622305,-0.1316626535403878,-60.11760778340566,0.08123563261288899,-61.17083583470926,0.7071521472628888
417.6435011773719,-0.1317541275969294,-59.32272206444584,0.08100236784337747,-60.78090214488235,0.7024409289916775
420.830063726626,-0.1318750810749831,-59.6621431124,0.08129245454292433,-60.80707336940452,0.695207344265782
424.0409393104459,-0.1317076294380195,-58.98065291159236,0.08085883021672474,-60.87857095109901,0.6888783301346848
427.2763134339459,-0.1316069155179805,-60.28950112704817,0.08081427595385103,-61.15870446462228,0.6831711900951518
430.5363730176187,-0.1319668271110667,-59.40615054795329,0.08062489194485892,-60.72775940256955,0.6763478110614756
433.8213064081348,-0.1319693246537989,-59.41230510963467,0.08061586667370535,-61.08741871522618,0.6710582714193265
437.1313033892243,-0.1319704921156244,-59.47939082104352,0.08040707155220522,-60.83471236007242,0.6644674125464007
440.4665551926402,-0.1321061080676665,-59.76390765670834,0.07999764854338065,-60.68329663557917,0.6593300544963654
443.827254509208,-0.1321174440658953,-59.81860292708353,0.0802295584528647,-60.77462141449345,0.6529350270590157
447.2135954999582,-0.1320605629492304,-59.62368138579411,0.07968768667611613,-60.63389494206208,0.647545284498193
